id	Protein.IDs	Majority.protein.IDs	Ratio.H.L.normalized.SNA vs Sham_Rep1	Ratio.H.L.variability.....SNA vs Sham_Rep1	Ratio.H.L.normalized.SNA vs Sham_Rep2	Ratio.H.L.variability.....SNA vs Sham_Rep2	Ratio.H.L.normalized.SNA vs Sham_Rep3	Ratio.H.L.variability.....SNA vs Sham_Rep3	Ratio.H.L.normalized.DCA vs Lam_Rep1	Ratio.H.L.variability.....DCA vs Lam_Rep1	Ratio.H.L.normalized.DCA vs Lam_Rep2	Ratio.H.L.variability.....DCA vs Lam_Rep2	Ratio.H.L.normalized.DCA vs Lam_Rep3	Ratio.H.L.normalized.Central vs Peripheral_Rep1	Ratio.H.L.variability.....Central vs Peripheral_Rep1	Ratio.H.L.normalized.Central vs Peripheral_Rep2	Ratio.H.L.variability.....Central vs Peripheral_Rep2	Ratio.H.L.normalized.Central vs Peripheral_Rep3	Ratio.H.L.variability.....Central vs Peripheral_Rep3	Intensity.L.SNA vs Sham_Rep1	Intensity.H.SNA vs Sham_Rep1	Intensity.L.SNA vs Sham_Rep2	Intensity.H.SNA vs Sham_Rep2	Intensity.L.SNA vs Sham_Rep3	Intensity.H.SNA vs Sham_Rep3	Intensity.L.DCA vs Lam_Rep1	Intensity.H.DCA vs Lam_Rep1	Intensity.L.DCA vs Lam_Rep2	Intensity.H.DCA vs Lam_Rep2	Intensity.L.DCA vs Lam_Rep3	Intensity.H.DCA vs Lam_Rep3	Intensity.L.Central vs Peripheral_Rep1	Intensity.H.Central vs Peripheral_Rep1	Intensity.L.Central vs Peripheral_Rep2	Intensity.H.Central vs Peripheral_Rep2	Intensity.L.Central vs Peripheral_Rep3	Intensity.H.Central vs Peripheral_Rep3	Description	external_gene_names	label	Log2.Ratio.H.L.normalized.SNA vs Sham_Rep1	Log2.Ratio.H.L.normalized.SNA vs Sham_Rep2	Log2.Ratio.H.L.normalized.SNA vs Sham_Rep3	Log2.Ratio.H.L.normalized.DCA vs Lam_Rep1	Log2.Ratio.H.L.normalized.DCA vs Lam_Rep2	Log2.Ratio.H.L.normalized.DCA vs Lam_Rep3	Log2.Ratio.H.L.normalized.Central vs Peripheral_Rep1	Log2.Ratio.H.L.normalized.Central vs Peripheral_Rep2	Log2.Ratio.H.L.normalized.Central vs Peripheral_Rep3
4073	ENSMUSP00000116108;ENSMUSP00000086418;ENSMUSP00000116511	ENSMUSP00000116108;ENSMUSP00000086418	0.86197	14.736	1.5284	18.134	1.0831	18.993	1.2008	48.302	1.0893	16.336	1.0545	1.9886	29.921	2.4137	95.287	2.7401	101.94	5650100000	5.05E+09	1815400000	4952500000	4461800000	4359300000	264590000	276450000	1963700000	3197100000	3611700000	2180600000	1512300000	1376100000	2748200000	4376500000	2680700000	4133400000	t-complex protein 1 [Source:MGI Symbol;Acc:MGI:98535];t-complex protein 1 [Source:MGI Symbol;Acc:MGI:98535];t-complex protein 1 [Source:MGI Symbol;Acc:MGI:98535]	Tcp1;Tcp1;Tcp1	Tcp1	-0.214290436	0.612022163	0.11516645	0.263995882	0.123401336	0.076559095	0.991753112	1.271246374	1.454228545
4074	ENSMUSP00000121201;ENSMUSP00000117137;ENSMUSP00000116271;ENSMUSP00000118721;ENSMUSP00000117984;ENSMUSP00000116033;ENSMUSP00000121376	ENSMUSP00000121201;ENSMUSP00000117137;ENSMUSP00000116271	3.7066	133.76	0.16275	175.25	1.085	57.274	0.78352	17.661	0.9914	18.991	1.0709	0.12975	162.83	8.95	385.68	0.5368	286.07	3123300000	5.67E+09	1997800000	3992500000	3862800000	3572300000	116920000	63226000	1118700000	1414600000	1800700000	1083100000	1504800000	207740000	2976700000	1288800000	2086900000	1291100000	lymphocyte cytosolic protein 1 [Source:MGI Symbol;Acc:MGI:104808];lymphocyte cytosolic protein 1 [Source:MGI Symbol;Acc:MGI:104808];lymphocyte cytosolic protein 1 [Source:MGI Symbol;Acc:MGI:104808];lymphocyte cytosolic protein 1 [Source:MGI Symbol;Acc:MGI:104808];lymphocyte cytosolic protein 1 [Source:MGI Symbol;Acc:MGI:104808];lymphocyte cytosolic protein 1 [Source:MGI Symbol;Acc:MGI:104808];lymphocyte cytosolic protein 1 [Source:MGI Symbol;Acc:MGI:104808]	Lcp1;Lcp1;Lcp1;Lcp1;Lcp1;Lcp1;Lcp1	Lcp1	1.890096434	-2.619270551	0.117695043	-0.351957994	-0.012460836	0.098823768	-2.946193556	3.161887682	-0.897543423
4076	ENSMUSP00000132022;ENSMUSP00000116325;ENSMUSP00000132138;ENSMUSP00000120240	ENSMUSP00000132022;ENSMUSP00000116325;ENSMUSP00000132138;ENSMUSP00000120240	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.90531	NA	NA	NA	NA	1.461	20.859	0	0	0	0	0	0	745660	806800	628570	848980	54315000	28740000	0	0	7436700	7412000	31959000	36101000	"WAS/WASL interacting protein family, member 3 [Source:MGI Symbol;Acc:MGI:3044681];WAS/WASL interacting protein family, member 3 [Source:MGI Symbol;Acc:MGI:3044681];WAS/WASL interacting protein family, member 3 [Source:MGI Symbol;Acc:MGI:3044681];WAS/WASL interacting protein family, member 3 [Source:MGI Symbol;Acc:MGI:3044681]"	Wipf3;Wipf3;Wipf3;Wipf3	Wipf3	NA	NA	NA	NA	NA	-0.143516204	NA	NA	0.546956178
4077	ENSMUSP00000116360;ENSMUSP00000105602;ENSMUSP00000087110;ENSMUSP00000023235;ENSMUSP00000123005;ENSMUSP00000115553	ENSMUSP00000116360;ENSMUSP00000105602;ENSMUSP00000087110;ENSMUSP00000023235;ENSMUSP00000123005;ENSMUSP00000115553	1.3099	15.827	1.6453	16.564	1.1888	30.485	0.81498	5.8545	1.1586	6.4501	0.88693	1.2998	189	1.5931	280.58	0.37138	258.65	272030000	270140000	83626000	196590000	358120000	394210000	167950000	126620000	116450000	192440000	209160000	136650000	102120000	143320000	280390000	242110000	234270000	132030000	eukaryotic translation elongation factor 1 delta (guanine nucleotide exchange protein) [Source:MGI Symbol;Acc:MGI:1913906];eukaryotic translation elongation factor 1 delta (guanine nucleotide exchange protein) [Source:MGI Symbol;Acc:MGI:1913906];eukaryotic translation elongation factor 1 delta (guanine nucleotide exchange protein) [Source:MGI Symbol;Acc:MGI:1913906];eukaryotic translation elongation factor 1 delta (guanine nucleotide exchange protein) [Source:MGI Symbol;Acc:MGI:1913906];eukaryotic translation elongation factor 1 delta (guanine nucleotide exchange protein) [Source:MGI Symbol;Acc:MGI:1913906];eukaryotic translation elongation factor 1 delta (guanine nucleotide exchange protein) [Source:MGI Symbol;Acc:MGI:1913906]	Eef1d;Eef1d;Eef1d;Eef1d;Eef1d;Eef1d	Eef1d	0.389456678	0.718350665	0.249506021	-0.29516344	0.21238257	-0.173107849	0.378289653	0.671836829	-1.429031971
4078	ENSMUSP00000116492;ENSMUSP00000140895;ENSMUSP00000133545;ENSMUSP00000134341;ENSMUSP00000137881;ENSMUSP00000137835	ENSMUSP00000116492;ENSMUSP00000140895	1.2172	22.78	1.8022	99.348	1.4597	44.121	0.60513	60.338	0.65995	95.297	1.5173	1.6314	13.998	1.8157	25.112	1.8433	44.065	1.41E+09	1936800000	309300000	1579100000	1.66E+09	2.40E+09	535990000	365520000	583880000	1055600000	1165600000	805860000	732340000	630170000	974970000	933240000	910390000	928700000	eukaryotic translation elongation factor 1 beta 2 [Source:MGI Symbol;Acc:MGI:1929520];eukaryotic translation elongation factor 1 beta 2 [Source:MGI Symbol;Acc:MGI:1929520];eukaryotic translation elongation factor 1 beta 2 [Source:MGI Symbol;Acc:MGI:1929520];eukaryotic translation elongation factor 1 beta 2 [Source:MGI Symbol;Acc:MGI:1929520];eukaryotic translation elongation factor 1 beta 2 [Source:MGI Symbol;Acc:MGI:1929520];eukaryotic translation elongation factor 1 beta 2 [Source:MGI Symbol;Acc:MGI:1929520]	Eef1b2;Eef1b2;Eef1b2;Eef1b2;Eef1b2;Eef1b2	Eef1b2	0.283566239	0.849759124	0.545671894	-0.724682985	-0.59957137	0.601506363	0.706110557	0.860525852	0.882290891
4080	ENSMUSP00000116582	ENSMUSP00000116582	0.90664	1.9911	0.51002	22.21	1.0229	15.484	0.94547	23.339	0.86563	1.4836	0.83341	0.93622	9.4321	0.81189	8.0543	0.68971	5.1276	670130000	623530000	521870000	550340000	415130000	714920000	51001000	58083000	277130000	344310000	320380000	180070000	134540000	108290000	143320000	122540000	220300000	146630000	AHNAK nucleoprotein 2 [Source:MGI Symbol;Acc:MGI:2144831]	Ahnak2	Ahnak2	-0.141398282	-0.971374273	0.032665112	-0.080896413	-0.208177596	-0.262901684	-0.09508051	-0.30064382	-0.535938211
4081	ENSMUSP00000116608;ENSMUSP00000122873	ENSMUSP00000116608;ENSMUSP00000122873	1.2101	14.262	1.0451	7.1413	NA	NA	NA	NA	NA	NA	NA	0.93822	43.871	NA	NA	NA	NA	28582000	42294000	15051000	36311000	41276000	28235000	4236200	3523700	10862000	12349000	0	0	50757000	29857000	0	0	1931700	20881000	WD repeat domain 54 [Source:MGI Symbol;Acc:MGI:1922909];WD repeat domain 54 [Source:MGI Symbol;Acc:MGI:1922909]	Wdr54;Wdr54	Wdr54	0.275126274	0.063640993	NA	NA	NA	NA	-0.09200184	NA	NA
4082	ENSMUSP00000116766	ENSMUSP00000116766	NA	NA	0.25311	13.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	17187000	8664000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"spectrin beta, non-erythrocytic 5 [Source:MGI Symbol;Acc:MGI:2685200]"	Sptbn5	Sptbn5	NA	-1.982163588	NA	NA	NA	NA	NA	NA	NA
4083	ENSMUSP00000116898	ENSMUSP00000116898	NA	NA	NA	NA	NA	NA	NA	NA	0.75508	17.393	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	4045600	5739200	0	0	0	0	0	0	0	0				NA	NA	NA	NA	-0.40529859	NA	NA	NA	NA
4084	ENSMUSP00000117009;ENSMUSP00000118645;ENSMUSP00000028063;ENSMUSP00000110444	ENSMUSP00000117009;ENSMUSP00000118645;ENSMUSP00000028063;ENSMUSP00000110444	0.79328	7.7569	0.77394	12.904	0.73769	21.412	NA	NA	NA	NA	0.73324	0.2145	34.519	0.14125	109.05	0.17006	35.757	279520000	206400000	55068000	77766000	538910000	329650000	0	0	8112300	10932000	6975000	3669900	193320000	21968000	267600000	44330000	157720000	20716000	phosphotriesterase related [Source:MGI Symbol;Acc:MGI:107372];phosphotriesterase related [Source:MGI Symbol;Acc:MGI:107372];phosphotriesterase related [Source:MGI Symbol;Acc:MGI:107372];phosphotriesterase related [Source:MGI Symbol;Acc:MGI:107372]	Pter;Pter;Pter;Pter	Pter	-0.334097918	-0.36970637	-0.438913416	NA	NA	-0.447642604	-2.220950447	-2.823677227	-2.555884252
4085	ENSMUSP00000117022;ENSMUSP00000021220;ENSMUSP00000103475	ENSMUSP00000117022;ENSMUSP00000021220	1.4267	17.787	0.97199	10.681	0.83839	21.323	0.9801	29.672	1.1726	36.225	0.85134	0.51498	11.717	0.75527	35.224	0.72211	25.161	1216500000	2321600000	732850000	1888500000	1801400000	1988100000	426600000	307060000	908470000	1373900000	1726500000	1199400000	706650000	194130000	2321400000	1.52E+09	2668500000	1576100000	NME/NM23 nucleoside diphosphate kinase 1 [Source:MGI Symbol;Acc:MGI:97355];NME/NM23 nucleoside diphosphate kinase 1 [Source:MGI Symbol;Acc:MGI:97355];NME/NM23 nucleoside diphosphate kinase 1 [Source:MGI Symbol;Acc:MGI:97355]	Nme1;Nme1;Nme1	Nme1	0.512682003	-0.040986624	-0.254306586	-0.028999139	0.229710962	-0.232192678	-0.957411691	-0.404935612	-0.469709473
4086	ENSMUSP00000117045;ENSMUSP00000049025;ENSMUSP00000100538	ENSMUSP00000117045;ENSMUSP00000049025;ENSMUSP00000100538	0.90267	9.6487	0.74678	11.146	0.98085	8.2762	NA	NA	1.2478	22.584	0.51022	NA	NA	1.8057	48.209	1.1137	33.377	575980000	657880000	338150000	583380000	698160000	643580000	80895000	56042000	122650000	183840000	103800000	70386000	0	0	244720000	190540000	145010000	98618000	serine/arginine-rich splicing factor 3 [Source:MGI Symbol;Acc:MGI:98285];predicted gene 12355 [Source:MGI Symbol;Acc:MGI:3649769];serine/arginine-rich splicing factor 3 [Source:MGI Symbol;Acc:MGI:98285]	Srsf3;Gm12355;Srsf3	Srsf3	-0.147729434	-0.421244805	-0.027895571	NA	0.319386715	-0.970808643	NA	0.852558223	0.155360663
4087	ENSMUSP00000117160;ENSMUSP00000114164;ENSMUSP00000116478	ENSMUSP00000117160;ENSMUSP00000114164	2.1713	42.929	2.7362	30.353	1.9419	7.0375	NA	NA	0.73141	7.7857	1.1292	NA	NA	2.4602	10.682	10.057	93.47	27533000	41350000	8230400	42348000	44679000	84076000	0	0	19719000	17340000	26653000	18169000	8418600	6555700	22287000	42325000	18413000	77921000	"splicing factor 3a, subunit 2 [Source:MGI Symbol;Acc:MGI:104912];splicing factor 3a, subunit 2 [Source:MGI Symbol;Acc:MGI:104912];splicing factor 3a, subunit 2 [Source:MGI Symbol;Acc:MGI:104912]"	Sf3a2;Sf3a2;Sf3a2	Sf3a2	1.118559071	1.452173687	0.95746891	NA	-0.451247743	0.175301034	NA	1.298775603	3.330128109
4090	ENSMUSP00000117256;ENSMUSP00000104826;ENSMUSP00000026520;ENSMUSP00000134051;ENSMUSP00000134365;ENSMUSP00000134617;ENSMUSP00000134502	ENSMUSP00000117256;ENSMUSP00000104826;ENSMUSP00000026520;ENSMUSP00000134051	NA	NA	NA	NA	0.9316	26.805	NA	NA	0.94781	18.446	1.0022	NA	NA	NA	NA	0.5349	35.292	23472000	28101000	64855000	90216000	67469000	76493000	0	0	20893000	27656000	33590000	23992000	28625000	11334000	0	0	75656000	29664000	polyadenylate binding protein-interacting protein 1 [Source:MGI Symbol;Acc:MGI:2384993];polyadenylate binding protein-interacting protein 1 [Source:MGI Symbol;Acc:MGI:2384993];polyadenylate binding protein-interacting protein 1 [Source:MGI Symbol;Acc:MGI:2384993];polyadenylate binding protein-interacting protein 1 [Source:MGI Symbol;Acc:MGI:2384993];polyadenylate binding protein-interacting protein 1 [Source:MGI Symbol;Acc:MGI:2384993];polyadenylate binding protein-interacting protein 1 [Source:MGI Symbol;Acc:MGI:2384993];polyadenylate binding protein-interacting protein 1 [Source:MGI Symbol;Acc:MGI:2384993]	Paip1;Paip1;Paip1;Paip1;Paip1;Paip1;Paip1	Paip1	NA	NA	-0.102217455	NA	-0.077330212	0.003170443	NA	NA	-0.902658891
4091	ENSMUSP00000117346;ENSMUSP00000022371	ENSMUSP00000117346;ENSMUSP00000022371	NA	NA	NA	NA	NA	NA	NA	NA	0.81877	16.806	1.2388	NA	NA	NA	NA	NA	NA	46047000	20725000	19867000	36929000	0	0	0	0	21038000	22629000	52265000	57200000	0	0	0	0	0	0	"adaptor-related protein complex 3, mu 1 subunit [Source:MGI Symbol;Acc:MGI:1929212];adaptor-related protein complex 3, mu 1 subunit [Source:MGI Symbol;Acc:MGI:1929212]"	Ap3m1;Ap3m1	Ap3m1	NA	NA	NA	NA	-0.288469852	0.308943288	NA	NA	NA
4092	ENSMUSP00000117347;ENSMUSP00000059275;ENSMUSP00000107433;ENSMUSP00000122522	ENSMUSP00000117347	1.2574	1.6297	1.438	21.214	1.6155	13.547	0.99113	33.206	1.0904	35.119	0.87831	2.1583	24.096	2.045	14.354	1.3599	10.323	134360000	184500000	45065000	158280000	105260000	218010000	86419000	82214000	47330000	94250000	85308000	37028000	71187000	85445000	60630000	87823000	59954000	67878000	endoplasmic reticulum protein 29 [Source:MGI Symbol;Acc:MGI:1914647];endoplasmic reticulum protein 29 [Source:MGI Symbol;Acc:MGI:1914647];endoplasmic reticulum protein 29 [Source:MGI Symbol;Acc:MGI:1914647];endoplasmic reticulum protein 29 [Source:MGI Symbol;Acc:MGI:1914647]	Erp29;Erp29;Erp29;Erp29	Erp29	0.330443668	0.524063676	0.691980751	-0.012853796	0.124857467	-0.187197865	1.109895411	1.032100843	0.443500567
4093	ENSMUSP00000117429;ENSMUSP00000115382;ENSMUSP00000119673;ENSMUSP00000112116;ENSMUSP00000044172	ENSMUSP00000117429;ENSMUSP00000115382;ENSMUSP00000119673;ENSMUSP00000112116	0.87513	8.5055	0.90434	33.361	1.0067	37.488	1.3866	5.4214	2.7639	95.363	0.85253	2.2932	38.118	1.2524	12.082	1.6474	28.77	64604000	55904000	20642000	29562000	34838000	38100000	22868000	27449000	90777000	273260000	212190000	130780000	30131000	50097000	48569000	169530000	45173000	109730000	methenyltetrahydrofolate synthetase domain containing [Source:MGI Symbol;Acc:MGI:2679252];methenyltetrahydrofolate synthetase domain containing [Source:MGI Symbol;Acc:MGI:2679252];methenyltetrahydrofolate synthetase domain containing [Source:MGI Symbol;Acc:MGI:2679252];methenyltetrahydrofolate synthetase domain containing [Source:MGI Symbol;Acc:MGI:2679252];methenyltetrahydrofolate synthetase domain containing [Source:MGI Symbol;Acc:MGI:2679252]	Mthfsd;Mthfsd;Mthfsd;Mthfsd;Mthfsd	Mthfsd	-0.192430751	-0.145062818	0.009633819	0.471551666	1.466705419	-0.230177492	1.197362184	0.324695414	0.720190894
4094	ENSMUSP00000117500;ENSMUSP00000118932;ENSMUSP00000131477;ENSMUSP00000121796;ENSMUSP00000122992;ENSMUSP00000120165	ENSMUSP00000117500;ENSMUSP00000118932;ENSMUSP00000131477;ENSMUSP00000121796;ENSMUSP00000122992	NA	NA	NA	NA	NA	NA	NA	NA	1.2206	3.5151	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	8685500	9783000	10631000	17821000	3406000	1478000	0	0	0	0	5873100	0	"family with sequence similarity 98, member C [Source:MGI Symbol;Acc:MGI:1921083];family with sequence similarity 98, member C [Source:MGI Symbol;Acc:MGI:1921083];family with sequence similarity 98, member C [Source:MGI Symbol;Acc:MGI:1921083];family with sequence similarity 98, member C [Source:MGI Symbol;Acc:MGI:1921083];family with sequence similarity 98, member C [Source:MGI Symbol;Acc:MGI:1921083];family with sequence similarity 98, member C [Source:MGI Symbol;Acc:MGI:1921083]"	Fam98c;Fam98c;Fam98c;Fam98c;Fam98c;Fam98c	Fam98c	NA	NA	NA	NA	0.287590496	NA	NA	NA	NA
4097	ENSMUSP00000117677;ENSMUSP00000120864;ENSMUSP00000119977;ENSMUSP00000025229;ENSMUSP00000120990;ENSMUSP00000135660;ENSMUSP00000135304;ENSMUSP00000118945;ENSMUSP00000116497;ENSMUSP00000123536;ENSMUSP00000025230;ENSMUSP00000120009;ENSMUSP00000114241;ENSMUSP00000118360;CON__Q3KUS7	ENSMUSP00000117677;ENSMUSP00000120864;ENSMUSP00000119977;ENSMUSP00000025229;ENSMUSP00000120990;ENSMUSP00000135660	1.8372	18.742	0.92044	25.085	1.056	22.137	0.907	21.597	1.1423	15.73	0.77831	0.32931	38.912	0.29375	29.938	0.22501	33.602	540670000	1145800000	613850000	1015200000	629540000	654660000	28402000	26093000	160740000	188750000	110930000	68109000	178840000	29485000	1152100000	264340000	803700000	176760000	complement factor B [Source:MGI Symbol;Acc:MGI:105975];complement component 2 (within H-2S) [Source:MGI Symbol;Acc:MGI:88226];complement component 2 (within H-2S) [Source:MGI Symbol;Acc:MGI:88226];complement factor B [Source:MGI Symbol;Acc:MGI:105975];predicted gene 20547 [Source:MGI Symbol;Acc:MGI:5142012];complement factor B [Source:MGI Symbol;Acc:MGI:105975];complement factor B [Source:MGI Symbol;Acc:MGI:105975];complement factor B [Source:MGI Symbol;Acc:MGI:105975];complement component 2 (within H-2S) [Source:MGI Symbol;Acc:MGI:88226];predicted gene 20547 [Source:MGI Symbol;Acc:MGI:5142012];complement factor B [Source:MGI Symbol;Acc:MGI:105975];complement component 2 (within H-2S) [Source:MGI Symbol;Acc:MGI:88226];complement factor B [Source:MGI Symbol;Acc:MGI:105975];complement factor B [Source:MGI Symbol;Acc:MGI:105975]	Cfb;C2;C2;Cfb;Gm20547;Cfb;Cfb;Cfb;C2;Gm20547;Cfb;C2;Cfb;Cfb	Cfb	0.877508689	-0.119604414	0.078609835	-0.140825544	0.191941593	-0.361583201	-1.602481773	-1.767339243	-2.151938975
4098	ENSMUSP00000129784;ENSMUSP00000117686;ENSMUSP00000121355;ENSMUSP00000118138	ENSMUSP00000129784;ENSMUSP00000117686;ENSMUSP00000121355;ENSMUSP00000118138	NA	NA	NA	NA	NA	NA	0.79973	38.614	NA	NA	0.7525	0.75668	90.03	NA	NA	NA	NA	181330000	170060000	0	0	235920000	228480000	142060000	78181000	63728000	102150000	175590000	131990000	186870000	139580000	50710000	34469000	148510000	71060000	A kinase (PRKA) anchor protein 13 [Source:MGI Symbol;Acc:MGI:2676556]	Akap13	Akap13	NA	NA	NA	-0.322415087	NA	-0.410236513	-0.402244781	NA	NA
4099	ENSMUSP00000117947;ENSMUSP00000032723	ENSMUSP00000117947	0.83301	49.933	1.6777	19.257	1.2536	27.712	1.037	25.81	0.81961	33.846	1.2755	0.66333	53.558	0.20058	224.89	6.3596	240.16	171390000	196740000	56206000	202670000	210810000	270630000	61930000	42174000	22909000	21776000	54109000	43045000	99816000	62748000	125530000	87080000	47185000	78635000	small nuclear ribonucleoprotein polypeptide A' [Source:MGI Symbol;Acc:MGI:1916231];small nuclear ribonucleoprotein polypeptide A' [Source:MGI Symbol;Acc:MGI:1916231]	Snrpa1;Snrpa1	Snrpa1	-0.26359428	0.746484762	0.326077085	0.052415894	-0.286990508	0.351062899	-0.59220132	-2.317750334	2.668936027
4100	ENSMUSP00000117987;ENSMUSP00000094334;ENSMUSP00000139082;ENSMUSP00000138955	ENSMUSP00000117987	1.1422	17.941	0.90298	21.181	0.86626	17.794	0.90357	30.415	1.0659	25.2	0.8772	0.62148	47.126	0.69418	66.042	0.61448	23.737	2.52E+10	4.24E+10	1.79E+10	4.18E+10	3.22E+10	3.28E+10	7733900000	7308400000	8226600000	1.60E+10	1.41E+10	1.25E+10	2.14E+10	8361300000	2.65E+10	1.84E+10	2.65E+10	1.81E+10	predicted gene 5160 [Source:MGI Symbol;Acc:MGI:3648528];peptidylprolyl isomerase A [Source:MGI Symbol;Acc:MGI:97749];predicted gene 12728 [Source:MGI Symbol;Acc:MGI:3649486];predicted gene 12728 [Source:MGI Symbol;Acc:MGI:3649486]	Gm5160;Ppia;Gm12728;Gm12728	Gm5160	0.19181529	-0.147234061	-0.207127993	-0.146291723	0.092072095	-0.189022283	-0.686220131	-0.526618295	-0.70256204
4104	ENSMUSP00000118179;ENSMUSP00000027833;ENSMUSP00000123214	ENSMUSP00000118179;ENSMUSP00000027833	0.31568	9.3866	0.27774	29.893	3.2826	185.55	NA	NA	0.73154	12.877	1.6458	NA	NA	0.42682	16.538	0.6212	12.001	1621500000	531080000	221030000	136540000	8688400	31842000	773730	1641900	20394000	18086000	15644000	17677000	32426000	23636000	64068000	30336000	72785000	34567000	coatomer protein complex subunit alpha [Source:MGI Symbol;Acc:MGI:1334462];coatomer protein complex subunit alpha [Source:MGI Symbol;Acc:MGI:1334462];coatomer protein complex subunit alpha [Source:MGI Symbol;Acc:MGI:1334462]	Copa;Copa;Copa	Copa	-1.663465234	-1.848193126	1.714838962	NA	-0.450991343	0.718789028	NA	-1.228300315	-0.686870265
4106	ENSMUSP00000118478;ENSMUSP00000029309;ENSMUSP00000112586	ENSMUSP00000118478;ENSMUSP00000029309;ENSMUSP00000112586	1.0731	8.9246	1.0167	10.409	0.87984	20.74	NA	NA	1.486	8.3135	0.81445	0.24007	138.38	0.50435	15.165	0.35561	9.8699	2.75E+08	379910000	121510000	285530000	355900000	292850000	18379000	14954000	32521000	62580000	102530000	75673000	132250000	22095000	208240000	78819000	230720000	76017000	ubiquitin-fold modifier 1 [Source:MGI Symbol;Acc:MGI:1915140];ubiquitin-fold modifier 1 [Source:MGI Symbol;Acc:MGI:1915140];ubiquitin-fold modifier 1 [Source:MGI Symbol;Acc:MGI:1915140]	Ufm1;Ufm1;Ufm1	Ufm1	0.101784524	0.023894043	-0.184686903	NA	0.571434116	-0.296101962	-2.058472964	-0.987502837	-1.491632201
4108	ENSMUSP00000118751;ENSMUSP00000118252;REV__ENSMUSP00000034465	ENSMUSP00000118751	1.1941	20.318	1.1408	18.452	0.81584	13.114	NA	NA	0.86693	8.8193	NA	0.36066	32.118	0.5423	3.4701	NA	NA	253820000	295740000	132490000	244350000	266100000	199420000	0	0	21507000	26468000	1395200	1074000	32248000	12396000	39774000	25125000	10956000	2530800	ankyrin repeat and FYVE domain containing 1 [Source:MGI Symbol;Acc:MGI:1337008];ankyrin repeat and FYVE domain containing 1 [Source:MGI Symbol;Acc:MGI:1337008]	Ankfy1;Ankfy1	Ankfy1	0.25592366	0.190045887	-0.293641852	NA	-0.206012587	NA	-1.471288669	-0.882836925	NA
4109	ENSMUSP00000118807;ENSMUSP00000128040;ENSMUSP00000111496;ENSMUSP00000025127;ENSMUSP00000114113	ENSMUSP00000118807;ENSMUSP00000128040;ENSMUSP00000111496;ENSMUSP00000025127;ENSMUSP00000114113	1.0482	29.758	1.5086	32.205	1.0803	17.553	0.9207	34.652	1.6543	90.791	0.96958	0.99284	31.23	0.38865	176.38	0.56813	208.1	3305300000	3649200000	684680000	1970800000	3247800000	3091100000	579190000	459940000	1519700000	2559100000	3110600000	1686300000	2199700000	1379400000	1387400000	1165600000	1740400000	1825600000	"microtubule-associated protein, RP/EB family, member 2 [Source:MGI Symbol;Acc:MGI:106271];microtubule-associated protein, RP/EB family, member 2 [Source:MGI Symbol;Acc:MGI:106271];microtubule-associated protein, RP/EB family, member 2 [Source:MGI Symbol;Acc:MGI:106271];microtubule-associated protein, RP/EB family, member 2 [Source:MGI Symbol;Acc:MGI:106271];microtubule-associated protein, RP/EB family, member 2 [Source:MGI Symbol;Acc:MGI:106271]"	Mapre2;Mapre2;Mapre2;Mapre2;Mapre2	Mapre2	0.067914014	0.593210331	0.111432005	-0.119196948	0.726220885	-0.044568155	-0.010366854	-1.363456579	-0.815707009
4110	ENSMUSP00000118931;ENSMUSP00000136145	ENSMUSP00000118931;ENSMUSP00000136145	0.57687	4.3618	1.9834	73.456	0.92158	19.828	0.64847	25.543	1.384	46.429	1.385	1.2654	13.634	0.73542	20.613	0.69385	22.646	121160000	82576000	93501000	273200000	307020000	266090000	201970000	105180000	127010000	190310000	138180000	141640000	202730000	160110000	252580000	174150000	274790000	201160000	YjeF N-terminal domain containing 3 [Source:MGI Symbol;Acc:MGI:2681845];YjeF N-terminal domain containing 3 [Source:MGI Symbol;Acc:MGI:2681845]	Yjefn3;Yjefn3	Yjefn3	-0.793681857	0.987975661	-0.117818687	-0.624888262	0.468843943	0.469885976	0.339593501	-0.443359683	-0.527304287
